HDAC4-AS1_1	1060testis-Adult.plus	36CD14-bCD16-bMonocytes.plus	214MastCell.plus	34CD14-bCD16-Monocytes.plus	96ClontechHumanUniversalReferenceTotalRNA.plus	72CD4-bCD25-CD45RA-bNaiveConventionalTCells.plus	24BLymphoblastoidCellLine-aGM12878ENCODE.plus	58CD14-bMonocytes-TreatedWithTrehaloseDimycolateTDM.plus	758medullaOblongata-Adult.plus	76CD4-bCD25-bCD45RA-MemoryRegulatoryTCells.plus	42CD14-bMonocytes-TreatedWithB-glucan.plus	320SkeletalMuscleSatelliteCells.plus	172Hep-2CellsTreatedWithStreptococciStrain5448-cBiol.plus	374WholeBloodRibopure.plus	44CD14-bMonocytes-TreatedWithBCG.plus	170Hep-2CellsMockTreated-cBiol.plus	216Melanocyte-Dark.plus	324SmallAirwayEpithelialCells.plus	48CD14-bMonocytes-TreatedWithCryptococcus.plus	658hIPS-0-bCCl2-cBiol.plus
BOK-AS1_1	681hepatocellularCarcinomaCellLine-aHepG2ENCODE.minus	323SmallAirwayEpithelialCells.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	187Keratinocyte-Epidermal.minus	149Fibroblast-SkinSpinalMuscularAtrophy.minus	147Fibroblast-SkinNormal.minus	259OlfactoryEpithelialCells.minus	203Mallassez-derivedCells.minus	291ProstateStromalCells.minus	27BronchialEpithelialCell.minus	197LymphaticEndothelialCellsResponseToVEGFC-c00hr00min-cBiol.minus	325SmoothMuscleCells-Aortic.minus	11AmnioticEpithelialCells.minus	123Fibroblast-AorticAdventitial.minus	133Fibroblast-Gingival.minus	141Fibroblast-PeriodontalLigament.minus	221MeningealCells.minus	287ProstateEpithelialCells.minus	319SkeletalMuscleSatelliteCells.minus	131Fibroblast-Dermal.minus
LINC01238_2	44CD14-bMonocytes-TreatedWithBCG.plus	374WholeBloodRibopure.plus	280Preadipocyte-Omental.plus	48CD14-bMonocytes-TreatedWithCryptococcus.plus	352SmoothMuscleCells-SubclavianArtery.plus	58CD14-bMonocytes-TreatedWithTrehaloseDimycolateTDM.plus	72CD4-bCD25-CD45RA-bNaiveConventionalTCells.plus	146Fibroblast-SkinDystrophiaMyotonica.plus	198LymphaticEndothelialCellsResponseToVEGFC-c00hr00min-cBiol.plus	274PeripheralBloodMononuclearCells.plus	756medialTemporalGyrus-Adult.plus	42CD14-bMonocytes-TreatedWithB-glucan.plus	54CD14-bMonocytes-TreatedWithLipopolysaccharide.plus	86CD8-bTCells.plus	230MesenchymalStemCells-Hepatic.plus	704largeCellLungCarcinomaCellLine-aNCI-H460.plus	822migratoryLangerhansCells.plus	824mixedMullerianTumorCellLine-aHTMMT.plus	50CD14-bMonocytes-TreatedWithGroupAStreptococci.plus	56CD14-bMonocytes-TreatedWithSalmonella.plus
LINC01238_1	526choriocarcinomaCellLine-aT3M-3.plus	36CD14-bCD16-bMonocytes.plus	522choriocarcinomaCellLine-aBeWo.plus	40CD14-bMonocytes-MockTreated.plus	54CD14-bMonocytes-TreatedWithLipopolysaccharide.plus	62CD19-bBCells.plus	146Fibroblast-SkinDystrophiaMyotonica.plus	850neuroectodermalTumorCellLine-aFU-RPNT-1.plus	16AorticSmoothMuscleCellResponseToFGF2-c00hr00min-cBiol.plus	42CD14-bMonocytes-TreatedWithB-glucan.plus	50CD14-bMonocytes-TreatedWithGroupAStreptococci.plus	68CD4-bCD25-CD45RA-MemoryConventionalTCells.plus	74CD4-bCD25-CD45RA-bNaiveConventionalTCellsExpanded.plus	170Hep-2CellsMockTreated-cBiol.plus	172Hep-2CellsTreatedWithStreptococciStrain5448-cBiol.plus	180Hepatocyte.plus	198LymphaticEndothelialCellsResponseToVEGFC-c00hr00min-cBiol.plus	214MastCell.plus	288ProstateEpithelialCells.plus	352SmoothMuscleCells-SubclavianArtery.plus
LINC01880_1	663heart-Adult-cDiseased.minus	667heart-Adult.minus	665heart-Adult-cDiseasedPost-infarction.minus	671heart-MitralValve.minus	707leftAtrium-Adult.minus	709leftVentricle-Adult.minus	1025squamousCellCarcinomaCellLine-aJHUS-nk1.minus	669heart-Fetal.minus	33CD14-bCD16-Monocytes.minus	325SmoothMuscleCells-Aortic.minus	373WholeBloodRibopure.minus	673heart-PulmonicValve.minus	757medullaOblongata-Adult.minus	775mesenchymalPrecursorCell-BoneMarrow.minus	1Adipocyte-Breast.minus	21Astrocyte-CerebralCortex.minus	49CD14-bMonocytes-TreatedWithGroupAStreptococci.minus	53CD14-bMonocytes-TreatedWithLipopolysaccharide.minus	55CD14-bMonocytes-TreatedWithSalmonella.minus	73CD4-bCD25-CD45RA-bNaiveConventionalTCellsExpanded.minus
LINC01266_1	922pituitaryGland-Adult.plus	700kidney-Fetal.plus	920pinealGland-Adult.plus	842neuroblastomaCellLine-aCHP-134.plus	736lung-Fetal.plus	950retina-Adult.plus	578duraMater-Adult.plus	758medullaOblongata-Adult.plus	908parietalLobe-Adult.plus	694insula-Adult.plus	866nucleusAccumbens-Adult.plus	626frontalLobe-Adult.plus	934prostate-Adult.plus	506cerebellum-Adult.plus	688hippocampus-Adult.plus	756medialTemporalGyrus-Adult.plus	850neuroectodermalTumorCellLine-aFU-RPNT-1.plus	320SkeletalMuscleSatelliteCells.plus	906paracentralGyrus-Adult.plus	932postcentralGyrus-Adult.plus
ITPR1-DT_1	85CD8-bTCells.minus	213MastCell.minus	505cerebellum-Adult.minus	33CD14-bCD16-Monocytes.minus	907parietalLobe-Adult.minus	603epitheloidCarcinomaCellLine-aHelaS3ENCODE.minus	865nucleusAccumbens-Adult.minus	1069thymus-Fetal.minus	503caudateNucleus-Adult.minus	699kidney-Fetal.minus	939putamen-Adult.minus	273PeripheralBloodMononuclearCells.minus	83CD4-bTCells.minus	755medialTemporalGyrus-Adult.minus	255Neutrophils.minus	249NaturalKillerCells.minus	1071thyroid-Adult.minus	693insula-Adult.minus	625frontalLobe-Adult.minus	873occipitalPole-Adult.minus
EGOT_1	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	945renalCellCarcinomaCellLine-aOS-RC-2.minus	293RenalCorticalEpithelialCells.minus	295RenalEpithelialCells.minus	699kidney-Fetal.minus	599epididymis.minus	821migratoryLangerhansCells.minus	213MastCell.minus	203Mallassez-derivedCells.minus	691immatureLangerhansCells.minus	697kidney-Adult.minus	541clearCellCarcinomaCellLine-aJHOC-5.minus	463bCellLine-aRPMI1788.minus	95ClontechHumanUniversalReferenceTotalRNA.minus	605esophagus-Adult.minus	53CD14-bMonocytes-TreatedWithLipopolysaccharide.minus	301RenalProximalTubularEpithelialCell.minus	579embryonicKidneyCellLine-aHEK293.minus	903papillotubularAdenocarcinomaCellLine-aTGBC18TKB.minus	1069thymus-Fetal.minus
BHLHE40-AS1_1	77CD4-bCD25-bCD45RA-MemoryRegulatoryTCellsExpanded.minus	439adultT-cellLeukemiaCellLine-aATN-1.minus	73CD4-bCD25-CD45RA-bNaiveConventionalTCellsExpanded.minus	69CD4-bCD25-CD45RA-MemoryConventionalTCellsExpanded.minus	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	81CD4-bCD25-bCD45RA-bNaiveRegulatoryTCellsExpanded.minus	373WholeBloodRibopure.minus	149Fibroblast-SkinSpinalMuscularAtrophy.minus	211MastCell-cExpandedAndStimulated.minus	387acuteLymphoblasticLeukemiaT-ALLCellLine-aJurkat.minus	75CD4-bCD25-bCD45RA-MemoryRegulatoryTCells.minus	213MastCell.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	273PeripheralBloodMononuclearCells.minus	317SkeletalMuscleCellsDifferentiatedIntoMyotubes-Multinucleated.minus	319SkeletalMuscleSatelliteCells.minus	59CD14-bMonocytes.minus	83CD4-bTCells.minus	123Fibroblast-AorticAdventitial.minus	821migratoryLangerhansCells.minus
BHLHE40-AS1_2	77CD4-bCD25-bCD45RA-MemoryRegulatoryTCellsExpanded.minus	249NaturalKillerCells.minus	273PeripheralBloodMononuclearCells.minus	213MastCell.minus	1019spleen-Fetal.minus	73CD4-bCD25-CD45RA-bNaiveConventionalTCellsExpanded.minus	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	85CD8-bTCells.minus	1085trachea-Adult.minus	209MastCell-cExpanded.minus	323SmallAirwayEpithelialCells.minus	907parietalLobe-Adult.minus	59CD14-bMonocytes.minus	201Macrophage-MonocyteDerived.minus	783mesenchymalPrecursorCell-OvarianCancerRightOvary.minus	691immatureLangerhansCells.minus	735lung-Fetal.minus	949retina-Adult.minus	35CD14-bCD16-bMonocytes.minus	1017spleen-Adult.minus
GRM7-AS3_2	1059testis-Adult.minus	95ClontechHumanUniversalReferenceTotalRNA.minus	149Fibroblast-SkinSpinalMuscularAtrophy.minus	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	147Fibroblast-SkinNormal.minus	823mixedMullerianTumorCellLine-aHTMMT.minus	133Fibroblast-Gingival.minus	159H9EmbryoidBodyCells-cMelanocyticInduction-cDay00-cBiol.minus	373WholeBloodRibopure.minus	603epitheloidCarcinomaCellLine-aHelaS3ENCODE.minus	1Adipocyte-Breast.minus	7Adipocyte-Subcutaneous.minus	13AnulusPulposusCell.minus	27BronchialEpithelialCell.minus	37CD14-bMonocyteDerivedEndothelialProgenitorCells.minus	39CD14-bMonocytes-MockTreated.minus	43CD14-bMonocytes-TreatedWithBCG.minus	71CD4-bCD25-CD45RA-bNaiveConventionalTCells.minus	75CD4-bCD25-bCD45RA-MemoryRegulatoryTCells.minus	107EndothelialCells-Artery.minus
GRM7-AS3_1	1059testis-Adult.minus	95ClontechHumanUniversalReferenceTotalRNA.minus	371UrothelialCells.minus	35CD14-bCD16-bMonocytes.minus	47CD14-bMonocytes-TreatedWithCryptococcus.minus	123Fibroblast-AorticAdventitial.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	251NeuralStemCells.minus	337SmoothMuscleCells-Colonic.minus	353SmoothMuscleCells-Tracheal.minus	375Wilms-7TumorCellLine.minus	579embryonicKidneyCellLine-aHEK293.minus	785mesenchymalStemCellLine-aHu5.minus	945renalCellCarcinomaCellLine-aOS-RC-2.minus	31CD14-CD16-bMonocytes.minus	43CD14-bMonocytes-TreatedWithBCG.minus	71CD4-bCD25-CD45RA-bNaiveConventionalTCells.minus	83CD4-bTCells.minus	85CD8-bTCells.minus	99DendriticCells-MonocyteImmatureDerived.minus
LMCD1-AS1_1	757medullaOblongata-Adult.minus	559corpusCallosum-Adult.minus	929pons-Adult.minus	907parietalLobe-Adult.minus	731locusCoeruleus-Adult.minus	693insula-Adult.minus	865nucleusAccumbens-Adult.minus	1011spinalCord-Adult.minus	1061thalamus-Adult.minus	905paracentralGyrus-Adult.minus	931postcentralGyrus-Adult.minus	625frontalLobe-Adult.minus	949retina-Adult.minus	1039temporalLobe-Adult.minus	699kidney-Fetal.minus	653globusPallidus-Adult.minus	481brain-Adult.minus	687hippocampus-Adult.minus	873occipitalPole-Adult.minus	919pinealGland-Adult.minus
LMCD1-AS1_2	251NeuralStemCells.minus	1045teratocarcinomaCellLine-aNCC-IT-A3.minus	161H9EmbryonicStemCells-cBiol.minus	1051testicularGermCellEmbryonalCarcinomaCellLine-aITO-II.minus	1057testicularGermCellEmbryonalCarcinomaCellLine-aNEC8.minus	1085trachea-Adult.minus	43CD14-bMonocytes-TreatedWithBCG.minus	67CD4-bCD25-CD45RA-MemoryConventionalTCells.minus	93CiliaryEpithelialCells.minus	107EndothelialCells-Artery.minus	127Fibroblast-ChoroidPlexus.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	189Keratinocyte-Oral.minus	317SkeletalMuscleCellsDifferentiatedIntoMyotubes-Multinucleated.minus	367UniversalRNA-HumanNormalTissuesBiochain.minus	385acuteLymphoblasticLeukemiaT-ALLCellLine-aHPB-ALL.minus	515cervix-Adult.minus	539chronicMyelogenousLeukemiaCellLine-aKU812.minus	631gallBladderCarcinomaCellLine-aTGBC2TKB.minus	645glassyCellCarcinomaCellLine-aHOKUG.minus
SRGAP3-AS1_1	50CD14-bMonocytes-TreatedWithGroupAStreptococci.plus	96ClontechHumanUniversalReferenceTotalRNA.plus	44CD14-bMonocytes-TreatedWithBCG.plus	54CD14-bMonocytes-TreatedWithLipopolysaccharide.plus	34CD14-bCD16-Monocytes.plus	36CD14-bCD16-bMonocytes.plus	58CD14-bMonocytes-TreatedWithTrehaloseDimycolateTDM.plus	72CD4-bCD25-CD45RA-bNaiveConventionalTCells.plus	78CD4-bCD25-bCD45RA-MemoryRegulatoryTCellsExpanded.plus	214MastCell.plus	1060testis-Adult.plus	52CD14-bMonocytes-TreatedWithIFN-0-bN-hexane.plus	162H9EmbryonicStemCells-cBiol.plus	172Hep-2CellsTreatedWithStreptococciStrain5448-cBiol.plus	216Melanocyte-Dark.plus	688hippocampus-Adult.plus	692immatureLangerhansCells.plus	822migratoryLangerhansCells.plus	950retina-Adult.plus	30Burkitt-7sLymphomaCellLine.plus
SRGAP3-AS2_1	1086trachea-Adult.plus	736lung-Fetal.plus	734lung-Adult.plus	894ovary-Adult.plus	640gastrointestinalCarcinomaCellLine-aECC12.plus	738lung-cRightLowerLobe-Adult.plus	1066throat.plus	368UniversalRNA-HumanNormalTissuesBiochain.plus	1064throat-Fetal.plus	1088trachea-Fetal.plus	454aorta-Adult.plus	306SABiosciencesXpressRefHumanUniversalTotalRNA.plus	96ClontechHumanUniversalReferenceTotalRNA.plus	922pituitaryGland-Adult.plus	76CD4-bCD25-bCD45RA-MemoryRegulatoryTCells.plus	1060testis-Adult.plus	34CD14-bCD16-Monocytes.plus	56CD14-bMonocytes-TreatedWithSalmonella.plus	162H9EmbryonicStemCells-cBiol.plus	516cervix-Adult.plus
THUMPD3-AS1_2	681hepatocellularCarcinomaCellLine-aHepG2ENCODE.minus	603epitheloidCarcinomaCellLine-aHelaS3ENCODE.minus	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	1069thymus-Fetal.minus	1089transitional-cellCarcinomaCellLine-a5637.minus	1061thalamus-Adult.minus	757medullaOblongata-Adult.minus	29Burkitt-7sLymphomaCellLine.minus	907parietalLobe-Adult.minus	505cerebellum-Adult.minus	323SmallAirwayEpithelialCells.minus	731locusCoeruleus-Adult.minus	1083tonsil-Adult.minus	975signetRingCarcinomaCellLine-aKatoIII.minus	93CiliaryEpithelialCells.minus	319SkeletalMuscleSatelliteCells.minus	755medialTemporalGyrus-Adult.minus	867occipitalCortex-Adult.minus	1035substantiaNigra-Adult.minus	115EndothelialCells-UmbilicalVein.minus
THUMPD3-AS1_4	213MastCell.minus	59CD14-bMonocytes.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	209MastCell-cExpanded.minus	999smallCellLungCarcinomaCellLine-aNCI-H82.minus	149Fibroblast-SkinSpinalMuscularAtrophy.minus	159H9EmbryoidBodyCells-cMelanocyticInduction-cDay00-cBiol.minus	693insula-Adult.minus	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	669heart-Fetal.minus	907parietalLobe-Adult.minus	323SmallAirwayEpithelialCells.minus	625frontalLobe-Adult.minus	757medullaOblongata-Adult.minus	905paracentralGyrus-Adult.minus	211MastCell-cExpandedAndStimulated.minus	681hepatocellularCarcinomaCellLine-aHepG2ENCODE.minus	603epitheloidCarcinomaCellLine-aHelaS3ENCODE.minus	123Fibroblast-AorticAdventitial.minus	141Fibroblast-PeriodontalLigament.minus
THUMPD3-AS1_3	907parietalLobe-Adult.minus	757medullaOblongata-Adult.minus	373WholeBloodRibopure.minus	865nucleusAccumbens-Adult.minus	323SmallAirwayEpithelialCells.minus	503caudateNucleus-Adult.minus	625frontalLobe-Adult.minus	755medialTemporalGyrus-Adult.minus	213MastCell.minus	693insula-Adult.minus	1069thymus-Fetal.minus	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	603epitheloidCarcinomaCellLine-aHelaS3ENCODE.minus	1039temporalLobe-Adult.minus	681hepatocellularCarcinomaCellLine-aHepG2ENCODE.minus	873occipitalPole-Adult.minus	1061thalamus-Adult.minus	29Burkitt-7sLymphomaCellLine.minus	115EndothelialCells-UmbilicalVein.minus	939putamen-Adult.minus
THUMPD3-AS1_1	249NaturalKillerCells.minus	213MastCell.minus	1089transitional-cellCarcinomaCellLine-a5637.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	149Fibroblast-SkinSpinalMuscularAtrophy.minus	603epitheloidCarcinomaCellLine-aHelaS3ENCODE.minus	1069thymus-Fetal.minus	273PeripheralBloodMononuclearCells.minus	85CD8-bTCells.minus	23BLymphoblastoidCellLine-aGM12878ENCODE.minus	147Fibroblast-SkinNormal.minus	681hepatocellularCarcinomaCellLine-aHepG2ENCODE.minus	59CD14-bMonocytes.minus	757medullaOblongata-Adult.minus	123Fibroblast-AorticAdventitial.minus	373WholeBloodRibopure.minus	323SmallAirwayEpithelialCells.minus	29Burkitt-7sLymphomaCellLine.minus	505cerebellum-Adult.minus	537chronicMyelogenousLeukemiaCellLine-aK562ENCODE.minus
PRRT3-AS1_1	682hepatocellularCarcinomaCellLine-aHepG2ENCODE.plus	604epitheloidCarcinomaCellLine-aHelaS3ENCODE.plus	132Fibroblast-Dermal.plus	172Hep-2CellsTreatedWithStreptococciStrain5448-cBiol.plus	170Hep-2CellsMockTreated-cBiol.plus	980skeletalMuscle-Adult.plus	174Hep-2CellsTreatedWithStreptococciStrainJRS4-cBiol.plus	316SkeletalMuscleCells.plus	1076thyroidCarcinomaCellLine-aTCO-1.plus	1000smallCellLungCarcinomaCellLine-aNCI-H82.plus	150Fibroblast-SkinSpinalMuscularAtrophy.plus	228MesenchymalStemCells-BoneMarrow.plus	326SmoothMuscleCells-Aortic.plus	142Fibroblast-PeriodontalLigament.plus	354SmoothMuscleCells-Tracheal.plus	216Melanocyte-Dark.plus	758medullaOblongata-Adult.plus	220Melanocyte.plus	848neuroblastomaCellLine-aNH-12.plus	740lungAdenocarcinomaCellLine-aA549.plus
GHRLOS_2	700kidney-Fetal.plus	600epididymis.plus	36CD14-bCD16-bMonocytes.plus	56CD14-bMonocytes-TreatedWithSalmonella.plus	70CD4-bCD25-CD45RA-MemoryConventionalTCellsExpanded.plus	980skeletalMuscle-Adult.plus	1060testis-Adult.plus	214MastCell.plus	504caudateNucleus-Adult.plus	698kidney-Adult.plus	54CD14-bMonocytes-TreatedWithLipopolysaccharide.plus	458argyrophilSmallCellCarcinomaCellLine-aTC-YIK.plus	626frontalLobe-Adult.plus	694insula-Adult.plus	822migratoryLangerhansCells.plus	940putamen-Adult.plus	32CD14-CD16-bMonocytes.plus	38CD14-bMonocyteDerivedEndothelialProgenitorCells.plus	46CD14-bMonocytes-TreatedWithCandida.plus	48CD14-bMonocytes-TreatedWithCryptococcus.plus
GHRLOS_1	30Burkitt-7sLymphomaCellLine.plus	78CD4-bCD25-bCD45RA-MemoryRegulatoryTCellsExpanded.plus	74CD4-bCD25-CD45RA-bNaiveConventionalTCellsExpanded.plus	374WholeBloodRibopure.plus	46CD14-bMonocytes-TreatedWithCandida.plus	60CD14-bMonocytes.plus	1090transitional-cellCarcinomaCellLine-a5637.plus	324SmallAirwayEpithelialCells.plus	440adultT-cellLeukemiaCellLine-aATN-1.plus	70CD4-bCD25-CD45RA-MemoryConventionalTCellsExpanded.plus	604epitheloidCarcinomaCellLine-aHelaS3ENCODE.plus	854neuroectodermalTumorCellLine-aTASK1.plus	24BLymphoblastoidCellLine-aGM12878ENCODE.plus	38CD14-bMonocyteDerivedEndothelialProgenitorCells.plus	214MastCell.plus	532chronicMyeloblasticLeukemiaCMLCellLine-aKCL-22.plus	48CD14-bMonocytes-TreatedWithCryptococcus.plus	124Fibroblast-AorticAdventitial.plus	212MastCell-cExpandedAndStimulated.plus	274PeripheralBloodMononuclearCells.plus
LINC00606_1	1059testis-Adult.minus	95ClontechHumanUniversalReferenceTotalRNA.minus	559corpusCallosum-Adult.minus	929pons-Adult.minus	251NeuralStemCells.minus	693insula-Adult.minus	931postcentralGyrus-Adult.minus	21Astrocyte-CerebralCortex.minus	949retina-Adult.minus	1039temporalLobe-Adult.minus	757medullaOblongata-Adult.minus	907parietalLobe-Adult.minus	195LensEpithelialCells.minus	221MeningealCells.minus	315SkeletalMuscleCells.minus	285Preadipocyte-Visceral.minus	319SkeletalMuscleSatelliteCells.minus	373WholeBloodRibopure.minus	481brain-Adult.minus	503caudateNucleus-Adult.minus
HDAC11-AS1_1	213MastCell.minus	1059testis-Adult.minus	199MCF7BreastCancerCellLineResponseToEGF1-c00hr00min.minus	85CD8-bTCells.minus	95ClontechHumanUniversalReferenceTotalRNA.minus	35CD14-bCD16-bMonocytes.minus	249NaturalKillerCells.minus	33CD14-bCD16-Monocytes.minus	315SkeletalMuscleCells.minus	209MastCell-cExpanded.minus	71CD4-bCD25-CD45RA-bNaiveConventionalTCells.minus	907parietalLobe-Adult.minus	83CD4-bTCells.minus	323SmallAirwayEpithelialCells.minus	59CD14-bMonocytes.minus	149Fibroblast-SkinSpinalMuscularAtrophy.minus	31CD14-CD16-bMonocytes.minus	319SkeletalMuscleSatelliteCells.minus	505cerebellum-Adult.minus	133Fibroblast-Gingival.minus
LINC00620_1	580embryonicKidneyCellLine-aHEK293.plus	694insula-Adult.plus	626frontalLobe-Adult.plus	908parietalLobe-Adult.plus	932postcentralGyrus-Adult.plus	1060testis-Adult.plus	822migratoryLangerhansCells.plus	204Mallassez-derivedCells.plus	1040temporalLobe-Adult.plus	446amygdala-Adult.plus	756medialTemporalGyrus-Adult.plus	374WholeBloodRibopure.plus	874occipitalPole-Adult.plus	758medullaOblongata-Adult.plus	866nucleusAccumbens-Adult.plus	96ClontechHumanUniversalReferenceTotalRNA.plus	732locusCoeruleus-Adult.plus	160H9EmbryoidBodyCells-cMelanocyticInduction-cDay00-cBiol.plus	906paracentralGyrus-Adult.plus	150Fibroblast-SkinSpinalMuscularAtrophy.plus
FGD5-AS1_1	757medullaOblongata-Adult.minus	149Fibroblast-SkinSpinalMuscularAtrophy.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	131Fibroblast-Dermal.minus	141Fibroblast-PeriodontalLigament.minus	907parietalLobe-Adult.minus	681hepatocellularCarcinomaCellLine-aHepG2ENCODE.minus	213MastCell.minus	315SkeletalMuscleCells.minus	221MeningealCells.minus	133Fibroblast-Gingival.minus	215Melanocyte-Dark.minus	319SkeletalMuscleSatelliteCells.minus	147Fibroblast-SkinNormal.minus	93CiliaryEpithelialCells.minus	115EndothelialCells-UmbilicalVein.minus	559corpusCallosum-Adult.minus	693insula-Adult.minus	125Fibroblast-Cardiac.minus	625frontalLobe-Adult.minus
FGD5-AS1_2	373WholeBloodRibopure.minus	733lung-Adult.minus	1059testis-Adult.minus	83CD4-bTCells.minus	27BronchialEpithelialCell.minus	893ovary-Adult.minus	473bladder-Adult.minus	1071thyroid-Adult.minus	1003smallIntestine-Adult.minus	545colon-Adult.minus	85CD8-bTCells.minus	315SkeletalMuscleCells.minus	727liver-Adult.minus	527chorionicMembraneCells.minus	1067thymus-Adult.minus	605esophagus-Adult.minus	125Fibroblast-Cardiac.minus	323SmallAirwayEpithelialCells.minus	19Astrocyte-Cerebellum.minus	351SmoothMuscleCells-SubclavianArtery.minus
FGD5-AS1_3	159H9EmbryoidBodyCells-cMelanocyticInduction-cDay00-cBiol.minus	681hepatocellularCarcinomaCellLine-aHepG2ENCODE.minus	603epitheloidCarcinomaCellLine-aHelaS3ENCODE.minus	757medullaOblongata-Adult.minus	1059testis-Adult.minus	1069thymus-Fetal.minus	731locusCoeruleus-Adult.minus	161H9EmbryonicStemCells-cBiol.minus	559corpusCallosum-Adult.minus	907parietalLobe-Adult.minus	755medialTemporalGyrus-Adult.minus	1061thalamus-Adult.minus	689iPSDifferentiationToNeuron.minus	47CD14-bMonocytes-TreatedWithCryptococcus.minus	39CD14-bMonocytes-MockTreated.minus	1091transitional-cellCarcinomaCellLine-aJMSU1.minus	865nucleusAccumbens-Adult.minus	373WholeBloodRibopure.minus	1067thymus-Adult.minus	1041temporalLobe.minus
SH3BP5-AS1_2	324SmallAirwayEpithelialCells.plus	86CD8-bTCells.plus	250NaturalKillerCells.plus	58CD14-bMonocytes-TreatedWithTrehaloseDimycolateTDM.plus	124Fibroblast-AorticAdventitial.plus	148Fibroblast-SkinNormal.plus	78CD4-bCD25-bCD45RA-MemoryRegulatoryTCellsExpanded.plus	146Fibroblast-SkinDystrophiaMyotonica.plus	278Preadipocyte-Breast.plus	54CD14-bMonocytes-TreatedWithLipopolysaccharide.plus	150Fibroblast-SkinSpinalMuscularAtrophy.plus	256Neutrophils.plus	274PeripheralBloodMononuclearCells.plus	506cerebellum-Adult.plus	682hepatocellularCarcinomaCellLine-aHepG2ENCODE.plus	40CD14-bMonocytes-MockTreated.plus	62CD19-bBCells.plus	68CD4-bCD25-CD45RA-MemoryConventionalTCells.plus	76CD4-bCD25-bCD45RA-MemoryRegulatoryTCells.plus	84CD4-bTCells.plus
SH3BP5-AS1_1	54CD14-bMonocytes-TreatedWithLipopolysaccharide.plus	374WholeBloodRibopure.plus	50CD14-bMonocytes-TreatedWithGroupAStreptococci.plus	56CD14-bMonocytes-TreatedWithSalmonella.plus	256Neutrophils.plus	150Fibroblast-SkinSpinalMuscularAtrophy.plus	210MastCell-cExpanded.plus	78CD4-bCD25-bCD45RA-MemoryRegulatoryTCellsExpanded.plus	84CD4-bTCells.plus	86CD8-bTCells.plus	146Fibroblast-SkinDystrophiaMyotonica.plus	34CD14-bCD16-Monocytes.plus	44CD14-bMonocytes-TreatedWithBCG.plus	72CD4-bCD25-CD45RA-bNaiveConventionalTCells.plus	124Fibroblast-AorticAdventitial.plus	252NeuralStemCells.plus	324SmallAirwayEpithelialCells.plus	506cerebellum-Adult.plus	692immatureLangerhansCells.plus	48CD14-bMonocytes-TreatedWithCryptococcus.plus
EAF1-AS1_1	123Fibroblast-AorticAdventitial.minus	57CD14-bMonocytes-TreatedWithTrehaloseDimycolateTDM.minus	147Fibroblast-SkinNormal.minus	249NaturalKillerCells.minus	579embryonicKidneyCellLine-aHEK293.minus	731locusCoeruleus-Adult.minus	51CD14-bMonocytes-TreatedWithIFN-0-bN-hexane.minus	83CD4-bTCells.minus	85CD8-bTCells.minus	113EndothelialCells-Thoracic.minus	145Fibroblast-SkinDystrophiaMyotonica.minus	197LymphaticEndothelialCellsResponseToVEGFC-c00hr00min-cBiol.minus	251NeuralStemCells.minus	291ProstateStromalCells.minus	555cordBloodDerivedCellLine-aCOBL-a24hInfection.minus	687hippocampus-Adult.minus	755medialTemporalGyrus-Adult.minus	843neuroblastomaCellLine-aNB-1.minus	1059testis-Adult.minus	3Adipocyte-Omental.minus
